Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2016-06-15,10.6843,10.7285,10.6771,10.6932
2016-06-16,10.6919,10.6961,10.5901,10.6207
2016-06-17,10.6206,10.6519,10.5885,10.6165
2016-06-20,10.6437,10.7145,10.6122,10.6833
2016-06-21,10.6833,10.7193,10.6524,10.7016
2016-06-22,10.7011,10.7131,10.6685,10.6998
2016-06-23,10.6998,10.827,10.6716,10.7986
2016-06-24,10.7998,10.811,10.4511,10.6095
2016-06-27,10.6231,10.7001,10.5628,10.5969
2016-06-28,10.5963,10.6891,10.5872,10.6635
2016-06-29,10.6635,10.7575,10.6551,10.7289
2016-06-30,10.7289,10.7901,10.7051,10.7794
2016-07-01,10.7794,10.7916,10.7353,10.7868
2016-07-04,10.7848,10.8288,10.7635,10.8215
2016-07-05,10.8225,10.8271,10.7138,10.746
2016-07-06,10.7457,10.7537,10.6415,10.6938
2016-07-07,10.694,10.6991,10.6163,10.6336
2016-07-08,10.6345,10.6682,10.5968,10.6145
2016-07-11,10.6294,10.6732,10.6047,10.6346
2016-07-12,10.6349,10.7459,10.6343,10.7232
2016-07-13,10.723,10.7568,10.6852,10.7072
2016-07-14,10.7077,10.7737,10.7023,10.7592
2016-07-15,10.7592,10.7691,10.6857,10.6885
2016-07-18,10.6909,10.7241,10.6668,10.6943
2016-07-19,10.6944,10.7076,10.6632,10.6762
2016-07-20,10.6751,10.7097,10.6609,10.6946
2016-07-21,10.6945,10.7435,10.6638,10.6879
2016-07-22,10.689,10.6897,10.6481,10.6543
2016-07-25,10.6567,10.669,10.5993,10.6047
2016-07-26,10.6049,10.6319,10.5842,10.6226
2016-07-27,10.6238,10.6328,10.567,10.6054
2016-07-28,10.6054,10.6061,10.5461,10.5505
2016-07-29,10.5508,10.6375,10.5149,10.6093
2016-08-01,10.6297,10.6321,10.5334,10.543
2016-08-02,10.543,10.622,10.5368,10.5701
2016-08-03,10.5698,10.6337,10.5668,10.6155
2016-08-04,10.6159,10.6731,10.5947,10.6526
2016-08-05,10.6542,10.6645,10.602,10.6056
2016-08-08,10.6112,10.66,10.5974,10.6529
2016-08-09,10.6528,10.7251,10.6345,10.7013
2016-08-10,10.7012,10.8577,10.6931,10.8197
2016-08-11,10.8194,10.9118,10.8125,10.897
2016-08-12,10.8968,10.9426,10.8893,10.8984
2016-08-15,10.9233,10.9233,10.8479,10.8866
2016-08-16,10.8863,10.8919,10.8084,10.8352
2016-08-17,10.8351,10.8412,10.7639,10.8037
2016-08-18,10.8037,10.842,10.8016,10.8126
2016-08-19,10.8122,10.8233,10.7375,10.7506
2016-08-22,10.753,10.7742,10.7223,10.7684
2016-08-23,10.7682,10.8062,10.7248,10.7733
2016-08-24,10.7733,10.8408,10.7613,10.8028
2016-08-25,10.8044,10.8357,10.7784,10.7883
2016-08-26,10.7884,10.844,10.7746,10.7792
2016-08-29,10.7993,10.811,10.7673,10.8032
2016-08-30,10.804,10.8132,10.7434,10.7616
2016-08-31,10.762,10.7979,10.7481,10.7691
2016-09-01,10.7691,10.7713,10.6998,10.7217
2016-09-02,10.7216,10.7991,10.7171,10.7769
2016-09-05,10.7945,10.842,10.7858,10.8193
2016-09-06,10.8195,10.886,10.8096,10.8714
2016-09-07,10.8706,10.9026,10.857,10.8899
2016-09-08,10.8891,10.9141,10.8362,10.8447
2016-09-09,10.8452,10.8593,10.7863,10.7968
2016-09-12,10.812,10.8417,10.7633,10.8266
2016-09-13,10.8266,10.8476,10.7692,10.7751
2016-09-14,10.7752,10.8284,10.7729,10.7994
2016-09-15,10.8001,10.8147,10.7725,10.811
2016-09-16,10.811,10.8198,10.7734,10.7762
2016-09-19,10.7883,10.8407,10.7819,10.8058
2016-09-20,10.8059,10.8257,10.7883,10.8075
2016-09-21,10.8076,10.8447,10.7902,10.8324
2016-09-22,10.8324,11.0105,10.8283,10.978
2016-09-23,10.9778,11.0115,10.9683,10.9837
2016-09-26,10.9878,10.9904,10.9384,10.9706
2016-09-27,10.9707,11.0235,10.9408,10.9946
2016-09-28,10.9949,11.0969,10.9754,11.0891
2016-09-29,11.0892,11.1126,11.0524,11.0702
2016-09-30,11.0703,11.1695,11.0609,11.1333
2016-10-03,11.1466,11.2075,11.1324,11.1894
2016-10-04,11.1889,11.2341,11.132,11.1435
2016-10-05,11.1436,11.1737,11.0896,11.129
2016-10-06,11.1295,11.1649,11.1077,11.1476
2016-10-07,11.1482,11.1553,11.0315,11.04
2016-10-10,11.0403,11.1202,11.0053,11.1129
2016-10-11,11.1115,11.1232,11.0297,11.0597
2016-10-12,11.0593,11.1053,11.0199,11.0598
2016-10-13,11.0599,11.108,11.0108,11.0928
2016-10-14,11.0927,11.1239,11.0515,11.0836
2016-10-17,11.0909,11.1291,11.0508,11.1235
2016-10-18,11.1246,11.1916,11.1221,11.1766
2016-10-19,11.1767,11.2145,11.1515,11.2105
2016-10-20,11.2105,11.2135,11.0989,11.188
2016-10-21,11.1874,11.1957,11.1235,11.1461
2016-10-24,11.1426,11.1721,11.1237,11.1385
2016-10-25,11.1385,11.1539,11.0896,11.1006
2016-10-26,11.1006,11.1197,11.059,11.0814
2016-10-27,11.0813,11.1541,11.0745,11.0872
2016-10-28,11.0869,11.1229,11.0163,11.0465
2016-10-31,11.0263,11.0845,11.0198,11.0368
2016-11-01,11.0367,11.0927,11.0092,11.0137
2016-11-02,11.0139,11.0447,10.985,11.0138
2016-11-03,11.0138,11.0594,11.001,11.0059
2016-11-04,10.9976,11.0309,10.9654,11.0018
2016-11-07,11.0561,11.0619,10.9676,11.0002
2016-11-08,10.9989,11.0505,10.9848,11.0428
2016-11-09,11.0436,11.0498,10.8147,10.999
2016-11-10,10.9977,11.0816,10.9359,10.9786
2016-11-11,10.9803,10.9984,10.9279,10.9548
2016-11-14,10.959,11.0062,10.9417,10.9934
2016-11-15,10.9935,11.0799,10.9821,11.0656
2016-11-16,11.0655,11.0781,11.0005,11.0428
2016-11-17,11.042,11.0451,11.0002,11.022
2016-11-18,11.0213,11.0321,10.9713,10.9852
2016-11-21,10.9849,11.0358,10.9849,11.0182
2016-11-22,11.0183,11.0643,11.0114,11.0387
2016-11-23,11.0387,11.0548,10.9964,10.9989
2016-11-24,11.0009,11.0346,10.9834,11.0201
2016-11-25,11.0199,11.0288,10.9966,11.0057
2016-11-28,10.9889,11.0432,10.9856,11.0327
2016-11-29,11.035,11.035,10.9863,11.0117
2016-11-30,11.0117,11.1257,11.0098,11.0762
2016-12-01,11.0762,11.1707,11.0746,11.1508
2016-12-02,11.1498,11.1553,11.1075,11.1502
2016-12-05,11.1532,11.1803,11.0921,11.0945
2016-12-06,11.0946,11.1435,11.0858,11.1063
2016-12-07,11.1048,11.136,11.0813,11.1228
2016-12-08,11.1224,11.1743,11.0285,11.1706
2016-12-09,11.1706,11.1806,11.1174,11.138
2016-12-12,11.1676,11.2027,11.1372,11.1411
2016-12-13,11.141,11.1954,11.1385,11.1681
2016-12-14,11.1681,11.1682,11.0595,11.0712
2016-12-15,11.0715,11.1447,11.0517,11.0795
2016-12-16,11.0795,11.0885,10.9801,11.0312
2016-12-19,11.019,11.0745,11.0143,11.0685
2016-12-20,11.0683,11.0816,11.045,11.0538
2016-12-21,11.0542,11.0891,11.0458,11.0477
2016-12-22,11.0479,11.0485,10.9655,10.9921
2016-12-23,10.992,11.0148,10.9653,10.9922
2016-12-27,11.0037,11.0096,10.9716,10.9812
2016-12-28,10.981,11.0315,10.9726,11.0119
2016-12-29,11.012,11.0334,10.9927,11.0291
2016-12-30,11.0284,11.0331,10.989,11.0028
2017-01-02,10.9961,11.0522,10.9961,11.0467
2017-01-03,11.0468,11.1348,11.0454,11.1002
2017-01-04,11.0996,11.1372,11.081,11.0977
2017-01-05,11.0974,11.1271,11.0646,11.1226
2017-01-06,11.1225,11.1406,11.09,11.1179
2017-01-09,11.1182,11.1301,11.0616,11.0709
2017-01-10,11.0698,11.0761,10.9932,11.0147
2017-01-11,11.0146,11.0543,11.0016,11.0511
2017-01-12,11.0513,11.0657,11.0259,11.0504
2017-01-13,11.0511,11.0693,11.0378,11.0618
2017-01-16,11.0482,11.0764,11.0367,11.0564
2017-01-17,11.057,11.0787,11.0323,11.0509
2017-01-18,11.0498,11.0862,11.0297,11.0748
2017-01-19,11.0746,11.1176,11.0489,11.1
2017-01-20,11.0986,11.1282,11.0857,11.1126
2017-01-23,11.1175,11.1393,11.0942,11.1293
2017-01-24,11.1297,11.1748,11.1257,11.1565
2017-01-25,11.1571,11.197,11.1484,11.1944
2017-01-26,11.1945,11.2381,11.1843,11.2258
2017-01-27,11.2251,11.245,11.1898,11.2096
2017-01-30,11.2111,11.2726,11.1995,11.2464
2017-01-31,11.2463,11.2611,11.2254,11.2304
2017-02-01,11.2303,11.2865,11.2244,11.2789
2017-02-02,11.2791,11.3113,11.2607,11.266
2017-02-03,11.2657,11.3169,11.2613,11.2908
2017-02-06,11.2966,11.3181,11.2612,11.2684
2017-02-07,11.2687,11.2955,11.2445,11.2493
2017-02-08,11.2493,11.2685,11.2359,11.2407
2017-02-09,11.2409,11.2741,11.2364,11.2584
2017-02-10,11.2605,11.2625,11.2071,11.2074
2017-02-13,11.2162,11.2587,11.2022,11.2459
2017-02-14,11.246,11.2691,11.2413,11.2563
2017-02-15,11.2564,11.3195,11.2492,11.3125
2017-02-16,11.3128,11.3234,11.2687,11.3073
2017-02-17,11.3074,11.3167,11.2737,11.2937
2017-02-20,11.2911,11.3053,11.2803,11.2984
2017-02-21,11.2989,11.3624,11.2954,11.3565
2017-02-22,11.3564,11.3779,11.3141,11.321
2017-02-23,11.3214,11.3619,11.3188,11.3398
2017-02-24,11.3397,11.3502,11.3048,11.3156
2017-02-27,11.3179,11.3227,11.2738,11.2866
2017-02-28,11.2866,11.2931,11.2515,11.2664
2017-03-01,11.2665,11.3013,11.2615,11.2725
2017-03-02,11.2725,11.2748,11.21,11.2187
2017-03-03,11.2185,11.2246,11.1651,11.183
2017-03-06,11.1883,11.1914,11.1222,11.1274
2017-03-07,11.127,11.2031,11.1196,11.1919
2017-03-08,11.1932,11.1944,11.087,11.1007
2017-03-09,11.1008,11.1197,10.994,11.0036
2017-03-10,11.0036,11.0103,10.8832,10.8865
2017-03-13,10.8877,10.9797,10.8791,10.9603
2017-03-14,10.9596,10.9747,10.9029,10.9461
2017-03-15,10.9461,10.9813,10.9149,10.9567
2017-03-16,10.9567,11.0009,10.9044,10.9181
2017-03-17,10.9181,11.0194,10.9097,10.9879
2017-03-20,10.9985,11.0048,10.9477,10.9801
2017-03-21,10.979,10.9878,10.9123,10.9175
2017-03-22,10.9175,10.9474,10.864,10.9447
2017-03-23,10.9442,10.9486,10.9116,10.9192
2017-03-24,10.9193,10.9315,10.8876,10.9037
2017-03-27,10.9045,10.9217,10.8181,10.8439
2017-03-28,10.8435,10.8584,10.8144,10.8493
2017-03-29,10.8492,10.9293,10.8479,10.9262
2017-03-30,10.9262,10.9462,10.8845,10.9326
2017-03-31,10.9333,10.9366,10.8805,10.918
2017-04-03,10.9207,10.9498,10.9053,10.9248
2017-04-04,10.9249,10.9274,10.8792,10.9063
2017-04-05,10.9062,10.9258,10.889,10.8995
2017-04-06,10.9002,10.9213,10.8778,10.8921
2017-04-07,10.8921,10.9272,10.8898,10.8938
2017-04-10,10.9048,10.9513,10.8869,10.9417
2017-04-11,10.9419,10.9755,10.9347,10.9654
2017-04-12,10.9654,10.9916,10.9623,10.9659
2017-04-13,10.9642,11.0124,10.9621,10.9838
2017-04-14,10.9824,10.9906,10.9713,10.9829
2017-04-17,10.9786,10.9962,10.9544,10.9777
2017-04-18,10.9776,10.9936,10.9488,10.9502
2017-04-19,10.9501,10.9546,10.8758,10.8806
2017-04-20,10.8813,10.8813,10.7896,10.8135
2017-04-21,10.8152,10.8342,10.7461,10.7485
2017-04-24,10.7844,10.8291,10.7118,10.7613
2017-04-25,10.7607,10.7629,10.6721,10.697
2017-04-26,10.6967,10.7273,10.6693,10.6811
2017-04-27,10.6816,10.7437,10.6765,10.743
2017-04-28,10.7434,10.7575,10.6877,10.6911
2017-05-02,10.6787,10.6831,10.6415,10.6478
2017-05-03,10.6479,10.6727,10.6055,10.6171
2017-05-04,10.6172,10.622,10.4899,10.4918
2017-05-05,10.492,10.6021,10.4408,10.5871
2017-05-08,10.57,10.6012,10.5483,10.584
2017-05-09,10.584,10.6259,10.5613,10.5825
2017-05-10,10.5826,10.7001,10.5529,10.664
2017-05-11,10.6639,10.7286,10.6512,10.7056
2017-05-12,10.7061,10.7142,10.6568,10.6876
2017-05-15,10.6729,10.7232,10.647,10.6573
2017-05-16,10.6573,10.7019,10.5651,10.6555
2017-05-17,10.6555,10.7148,10.6397,10.6631
2017-05-18,10.6628,10.6711,10.5836,10.6199
2017-05-19,10.6201,10.7337,10.6163,10.656
2017-05-22,10.661,10.6834,10.6381,10.6575
2017-05-23,10.6571,10.6837,10.6493,10.6767
2017-05-24,10.6767,10.7028,10.6417,10.6985
2017-05-25,10.6986,10.7198,10.6154,10.621
2017-05-26,10.621,10.6781,10.5991,10.6743
2017-05-29,10.661,10.675,10.6159,10.6454
2017-05-30,10.6453,10.6619,10.566,10.5953
2017-05-31,10.5953,10.6049,10.5316,10.545
2017-06-01,10.5441,10.5812,10.5192,10.5504
2017-06-02,10.5502,10.559,10.5085,10.5405
2017-06-05,10.5194,10.56,10.5035,10.5166
2017-06-06,10.5166,10.5247,10.4564,10.486
2017-06-07,10.4861,10.5344,10.44,10.4568
2017-06-08,10.4568,10.5211,10.4457,10.4906
2017-06-09,10.491,10.5266,10.475,10.5141
2017-06-12,10.5076,10.5435,10.4978,10.5302
2017-06-13,10.5297,10.6038,10.529,10.5789
2017-06-14,10.5787,10.6337,10.5665,10.5833
2017-06-15,10.5833,10.5878,10.5337,10.5474
2017-06-16,10.5471,10.5845,10.5342,10.5759
2017-06-19,10.5734,10.5918,10.5404,10.5417
2017-06-20,10.5417,10.5925,10.4887,10.516
2017-06-21,10.5161,10.5221,10.481,10.502
2017-06-22,10.5022,10.5728,10.4945,10.5621
2017-06-23,10.5623,10.5856,10.548,10.5816
2017-06-26,10.5776,10.5906,10.5178,10.5358
2017-06-27,10.5361,10.5443,10.4673,10.4733
2017-06-28,10.4737,10.4787,10.3851,10.4172
2017-06-29,10.4162,10.4641,10.4056,10.4267
2017-06-30,10.4264,10.4899,10.4264,10.4886
2017-07-03,10.4957,10.5361,10.4859,10.5245
2017-07-04,10.5239,10.569,10.4994,10.551
2017-07-05,10.5506,10.5621,10.4806,10.4976
2017-07-06,10.4976,10.5234,10.4703,10.4807
2017-07-07,10.4817,10.5076,10.4341,10.487
2017-07-10,10.4917,10.5435,10.4785,10.5321
2017-07-11,10.5322,10.5352,10.4924,10.5331
2017-07-12,10.5329,10.5957,10.5213,10.5766
2017-07-13,10.5767,10.6286,10.5689,10.6229
2017-07-14,10.6231,10.663,10.6158,10.6485
2017-07-17,10.6528,10.7116,10.6414,10.6778
2017-07-18,10.6782,10.7536,10.6628,10.7045
2017-07-19,10.7045,10.7903,10.702,10.7754
2017-07-20,10.7753,10.7838,10.6801,10.6855
2017-07-21,10.6856,10.7322,10.6601,10.6634
2017-07-24,10.6699,10.7309,10.6467,10.7201
2017-07-25,10.7202,10.7737,10.7136,10.7666
2017-07-26,10.7666,10.8079,10.7463,10.7991
2017-07-27,10.798,10.8079,10.7502,10.7643
2017-07-28,10.7642,10.7849,10.7079,10.757
2017-07-31,10.7449,10.7776,10.7038,10.7377
2017-08-01,10.7385,10.7481,10.6791,10.6886
2017-08-02,10.6886,10.7161,10.6623,10.6813
2017-08-03,10.6818,10.6876,10.6538,10.6565
2017-08-04,10.6567,10.7037,10.6508,10.6813
2017-08-07,10.683,10.7035,10.6525,10.6974
2017-08-08,10.6974,10.7385,10.6906,10.6958
2017-08-09,10.6958,10.7278,10.6681,10.6931
2017-08-10,10.6925,10.735,10.6687,10.6803
2017-08-11,10.6802,10.689,10.6165,10.6686
2017-08-14,10.653,10.71,10.6522,10.6759
2017-08-15,10.6757,10.7165,10.6707,10.7095
2017-08-16,10.7097,10.752,10.7052,10.7186
2017-08-17,10.7192,10.77,10.6962,10.6997
2017-08-18,10.7002,10.768,10.684,10.7482
2017-08-21,10.7459,10.7694,10.7068,10.7174
2017-08-22,10.7168,10.7589,10.7099,10.7492
2017-08-23,10.7492,10.7667,10.7285,10.7644
2017-08-24,10.7645,10.8101,10.7612,10.8062
2017-08-25,10.8061,10.8443,10.8028,10.8203
2017-08-28,10.8211,10.829,10.759,10.7609
2017-08-29,10.7607,10.7819,10.7112,10.7776
2017-08-30,10.7778,10.7884,10.7579,10.7705
2017-08-31,10.771,10.8306,10.743,10.8099
2017-09-01,10.8099,10.8267,10.7727,10.8118
2017-09-04,10.7974,10.8152,10.7553,10.7616
2017-09-05,10.7614,10.8092,10.7583,10.7897
2017-09-06,10.7893,10.8035,10.7475,10.7543
2017-09-07,10.7543,10.7744,10.7247,10.7522
2017-09-08,10.7522,10.7598,10.7201,10.7442
2017-09-11,10.7409,10.7554,10.6303,10.6655
2017-09-12,10.6649,10.691,10.6274,10.6639
2017-09-13,10.6639,10.6835,10.6213,10.6772
2017-09-14,10.677,10.6784,10.6042,10.6562
2017-09-15,10.6562,10.7132,10.6367,10.6658
2017-09-18,10.6647,10.7281,10.6541,10.6793
2017-09-19,10.6793,10.7104,10.6749,10.686
2017-09-20,10.6856,10.7161,10.6707,10.6972
2017-09-21,10.6971,10.751,10.6695,10.7342
2017-09-22,10.7335,10.7524,10.7083,10.7284
2017-09-25,10.7231,10.8065,10.7195,10.7942
2017-09-26,10.7942,10.7975,10.7335,10.745
2017-09-27,10.745,10.7596,10.6915,10.7044
2017-09-28,10.7044,10.7085,10.6582,10.6862
2017-09-29,10.686,10.6888,10.616,10.6242
2017-10-02,10.6335,10.7319,10.628,10.6534
2017-10-03,10.6533,10.6758,10.6198,10.6682
2017-10-04,10.6681,10.7075,10.6635,10.6881
2017-10-05,10.6881,10.6976,10.6591,10.6636
2017-10-06,10.664,10.68,10.633,10.665
2017-10-09,10.666,10.6839,10.6447,10.6686
2017-10-10,10.6685,10.6847,10.6321,10.6501
2017-10-11,10.6504,10.67,10.6392,10.6483
2017-10-12,10.6483,10.7076,10.642,10.6955
2017-10-13,10.6959,10.7336,10.6887,10.7322
2017-10-16,10.7165,10.7557,10.7057,10.7337
2017-10-17,10.734,10.7342,10.6908,10.6971
2017-10-18,10.6969,10.7209,10.6504,10.6553
2017-10-19,10.6552,10.6584,10.5956,10.6406
2017-10-20,10.6405,10.6465,10.6049,10.6271
2017-10-23,10.6367,10.6616,10.6264,10.6322
2017-10-24,10.6283,10.6546,10.6106,10.6191
2017-10-25,10.619,10.6242,10.5418,10.552
2017-10-26,10.5519,10.5657,10.4845,10.5015
2017-10-27,10.4985,10.5764,10.4799,10.5738
2017-10-30,10.5661,10.5733,10.5208,10.5299
2017-10-31,10.5299,10.539,10.4741,10.5112
2017-11-01,10.5113,10.5788,10.5039,10.5609
2017-11-02,10.5611,10.5626,10.5162,10.5436
2017-11-03,10.544,10.555,10.5168,10.5332
2017-11-06,10.5445,10.599,10.5252,10.585
2017-11-07,10.5849,10.604,10.5386,10.5642
2017-11-08,10.5642,10.5738,10.5364,10.5656
2017-11-09,10.5657,10.5874,10.5415,10.558
2017-11-10,10.5577,10.5825,10.5333,10.5414
2017-11-13,10.5455,10.5572,10.4817,10.492
2017-11-14,10.493,10.5078,10.3365,10.362
2017-11-15,10.3619,10.3622,10.204,10.293
2017-11-16,10.2932,10.3696,10.2884,10.3454
2017-11-17,10.3459,10.3561,10.2587,10.2984
2017-11-20,10.297,10.3209,10.2554,10.2734
2017-11-21,10.2739,10.3777,10.2068,10.3673
2017-11-22,10.3686,10.4,10.3268,10.3763
2017-11-23,10.3759,10.3931,10.3489,10.3696
2017-11-24,10.37,10.3792,10.287,10.3126
2017-11-27,10.2969,10.3155,10.2494,10.3124
2017-11-28,10.3125,10.3158,10.2322,10.2469
2017-11-29,10.2484,10.2752,10.2173,10.2263
2017-11-30,10.2259,10.2273,10.0701,10.0973
2017-12-01,10.0976,10.1818,10.0713,10.1581
2017-12-04,10.1495,10.1779,10.1129,10.1212
2017-12-05,10.1203,10.2631,10.0818,10.2361
2017-12-06,10.2354,10.271,10.1846,10.2487
2017-12-07,10.2486,10.2635,10.205,10.2144
2017-12-08,10.2144,10.2538,10.2122,10.2382
2017-12-11,10.242,10.2554,10.1031,10.1361
2017-12-12,10.1362,10.2241,10.1284,10.2097
2017-12-13,10.2092,10.2129,10.1432,10.1631
2017-12-14,10.1634,10.3005,10.122,10.2381
2017-12-15,10.2376,10.25,10.1163,10.1457
2017-12-18,10.148,10.1751,10.1202,10.1517
2017-12-19,10.1517,10.1543,10.0914,10.1135
2017-12-20,10.1157,10.1479,10.0113,10.0148
2017-12-21,10.0134,10.0836,10.006,10.0826
2017-12-22,10.0827,10.1507,10.0708,10.1253
2017-12-26,10.1232,10.1511,10.0992,10.1477
2017-12-27,10.1477,10.1709,10.1159,10.1676
2017-12-28,10.1678,10.1818,10.1214,10.1492
2017-12-29,10.1482,10.1918,10.1468,10.1511
2018-01-02,10.1612,10.2399,10.1531,10.2055
2018-01-03,10.2057,10.2769,10.1969,10.2694
2018-01-04,10.2694,10.282,10.228,10.267
2018-01-05,10.2679,10.3381,10.2521,10.3274
2018-01-08,10.324,10.3587,10.3137,10.345
2018-01-09,10.3423,10.3594,10.3102,10.3317
2018-01-10,10.3314,10.4207,10.3238,10.3668
2018-01-11,10.3667,10.3889,10.3254,10.3709
2018-01-12,10.3709,10.3741,10.3294,10.3559
2018-01-15,10.3475,10.3645,10.3125,10.3449
2018-01-16,10.3449,10.4073,10.3343,10.3559
2018-01-17,10.3555,10.4406,10.3474,10.413
2018-01-18,10.413,10.4458,10.393,10.4159
2018-01-19,10.416,10.4187,10.3711,10.3998
2018-01-22,10.3914,10.4299,10.3697,10.3831
2018-01-23,10.3833,10.3985,10.3571,10.391
2018-01-24,10.3914,10.4149,10.3613,10.4015
2018-01-25,10.4015,10.4558,10.3924,10.4191
2018-01-26,10.4166,10.4764,10.414,10.462
2018-01-29,10.4649,10.4974,10.449,10.4736
2018-01-30,10.4732,10.4742,10.426,10.4439
2018-01-31,10.4439,10.4759,10.4285,10.4424
2018-02-01,10.4424,10.4744,10.4311,10.4605
2018-02-02,10.4605,10.4647,10.3662,10.3759
2018-02-05,10.3806,10.4148,10.3117,10.3127
2018-02-06,10.3128,10.3539,10.2586,10.3369
2018-02-07,10.3374,10.3678,10.2894,10.3114
2018-02-08,10.3109,10.3466,10.2754,10.2965
2018-02-09,10.296,10.3166,10.123,10.2239
2018-02-12,10.2351,10.2924,10.2267,10.2773
2018-02-13,10.2767,10.2984,10.241,10.2821
2018-02-14,10.2811,10.3092,10.2383,10.3004
2018-02-15,10.3017,10.3275,10.2478,10.2996
2018-02-16,10.2995,10.3742,10.2893,10.3598
2018-02-19,10.3618,10.3783,10.3382,10.3582
2018-02-20,10.3581,10.3623,10.3224,10.3356
2018-02-21,10.3344,10.3754,10.3212,10.3458
2018-02-22,10.3446,10.3521,10.2901,10.3307
2018-02-23,10.3304,10.3742,10.2888,10.3572
2018-02-26,10.3597,10.3988,10.3586,10.3783
2018-02-27,10.3779,10.4135,10.3485,10.3898
2018-02-28,10.3902,10.4157,10.3555,10.3787
2018-03-01,10.3789,10.4147,10.3393,10.3938
2018-03-02,10.3938,10.4759,10.321,10.4152
2018-03-05,10.4239,10.4358,10.3453,10.3692
2018-03-06,10.3694,10.4056,10.3488,10.3633
2018-03-07,10.3658,10.3671,10.3002,10.3132
2018-03-08,10.3132,10.3741,10.278,10.3611
2018-03-09,10.3624,10.4533,10.3489,10.4491
2018-03-12,10.4414,10.4734,10.423,10.4676
2018-03-13,10.4677,10.4706,10.4186,10.4294
2018-03-14,10.4294,10.4711,10.4252,10.4591
2018-03-15,10.4591,10.5541,10.4511,10.5329
2018-03-16,10.5329,10.5564,10.5134,10.5418
2018-03-19,10.5427,10.5516,10.4726,10.4967
2018-03-20,10.4968,10.5536,10.4912,10.5429
2018-03-21,10.5439,10.5508,10.514,10.5345
2018-03-22,10.5345,10.5397,10.4737,10.4846
2018-03-23,10.4845,10.4916,10.414,10.4349
2018-03-26,10.4312,10.4864,10.4227,10.4638
2018-03-27,10.4638,10.4844,10.4387,10.4463
2018-03-28,10.4468,10.4531,10.3043,10.3352
2018-03-29,10.3345,10.3719,10.3151,10.3707
2018-03-30,10.3707,10.3717,10.3258,10.344
2018-04-02,10.3452,10.3505,10.2921,10.3037
2018-04-03,10.304,10.4211,10.292,10.393
2018-04-04,10.394,10.4134,10.3562,10.4088
2018-04-05,10.4088,10.4608,10.4061,10.4313
2018-04-06,10.431,10.4447,10.3855,10.404
2018-04-09,10.3992,10.4423,10.3923,10.4191
2018-04-10,10.4192,10.4537,10.3434,10.3764
2018-04-11,10.3764,10.4216,10.3661,10.4157
2018-04-12,10.4161,10.4468,10.3812,10.4379
2018-04-13,10.4403,10.4642,10.4082,10.4331
2018-04-16,10.4363,10.4363,10.3774,10.3968
2018-04-17,10.3965,10.4281,10.3719,10.4145
2018-04-18,10.4143,10.4269,10.3955,10.4094
2018-04-19,10.4096,10.4474,10.3757,10.3935
2018-04-20,10.3937,10.4179,10.3837,10.4053
2018-04-23,10.3978,10.4055,10.3743,10.3856
2018-04-24,10.3856,10.3984,10.333,10.3428
2018-04-25,10.3437,10.356,10.2859,10.3149
2018-04-26,10.3149,10.3479,10.288,10.3346
2018-04-27,10.3354,10.3849,10.3207,10.3566
2018-04-30,10.3595,10.362,10.3138,10.3259
2018-05-01,10.3258,10.3359,10.2841,10.307
2018-05-02,10.3071,10.3305,10.2851,10.3032
2018-05-03,10.3024,10.3753,10.2903,10.3647
2018-05-04,10.3647,10.3933,10.3541,10.3826
2018-05-07,10.3733,10.4187,10.3652,10.3948
2018-05-08,10.3948,10.4079,10.3338,10.3589
2018-05-09,10.3576,10.4572,10.3513,10.4453
2018-05-10,10.4455,10.5027,10.4432,10.4896
2018-05-11,10.4898,10.5161,10.4537,10.4665
2018-05-14,10.4708,10.4887,10.4278,10.4307
2018-05-15,10.4308,10.4741,10.3765,10.4041
2018-05-16,10.4041,10.489,10.4005,10.4803
2018-05-17,10.4801,10.4904,10.4281,10.4386
2018-05-18,10.439,10.4782,10.4138,10.4714
2018-05-21,10.4675,10.5412,10.4599,10.5355
2018-05-22,10.5346,10.562,10.5172,10.533
2018-05-23,10.5325,10.5681,10.4873,10.5624
2018-05-24,10.5623,10.5693,10.5235,10.5339
2018-05-25,10.5347,10.5699,10.4969,10.5053
2018-05-28,10.4947,10.5253,10.4743,10.4957
2018-05-29,10.4957,10.5072,10.4067,10.452
2018-05-30,10.4545,10.5095,10.4426,10.4773
2018-05-31,10.4775,10.498,10.4516,10.4547
2018-06-01,10.4548,10.5095,10.4536,10.4734
2018-06-04,10.4779,10.5369,10.4713,10.5309
2018-06-05,10.5312,10.557,10.5155,10.5215
2018-06-06,10.5216,10.5357,10.4762,10.509
2018-06-07,10.5089,10.5361,10.5061,10.516
2018-06-08,10.5155,10.5593,10.4941,10.5409
2018-06-11,10.5398,10.5565,10.4914,10.5523
2018-06-12,10.5526,10.6006,10.5473,10.5736
2018-06-13,10.5739,10.6105,10.5722,10.5797
2018-06-14,10.5798,10.6391,10.56,10.6304
2018-06-15,10.6309,10.6379,10.5608,10.5816
2018-06-18,10.5743,10.6007,10.5625,10.5871
2018-06-19,10.587,10.5901,10.5104,10.5427
2018-06-20,10.5435,10.5874,10.5331,10.5629
2018-06-21,10.5617,10.6491,10.5551,10.6037
2018-06-22,10.6038,10.6239,10.5865,10.6005
