Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2018-12-19,4766.59,4794.01,4761.63,4777.45,99177460
2018-12-20,4714.07,4719.61,4685.61,4692.46,124584931
2018-12-21,4674.22,4696.18,4628.24,4694.38,192925206
2018-12-24,4658.7,4664.2,4622.03,4626.39,25356643
2018-12-27,4682.68,4692.43,4555.99,4598.61,92227749
2018-12-28,4626.59,4700.49,4623.97,4678.74,69673203
2018-12-31,4701.4,4731.49,4696.12,4730.69,23968957
2019-01-02,4664.02,4699.98,4606.2,4689.39,79361239
2019-01-03,4642.55,4671.28,4607.68,4611.49,81176786
2019-01-04,4650.63,4750.51,4636.79,4737.12,98935541
2019-01-07,4761.59,4760.27,4690.22,4719.17,76186269
2019-01-08,4723,4810.27,4719.23,4773.27,101149364
2019-01-09,4809.21,4843.48,4801.83,4813.58,97093628
2019-01-10,4783.6,4805.66,4759.76,4805.66,78493306
2019-01-11,4814.66,4821.28,4760.84,4781.34,79420070
2019-01-14,4743.42,4773.15,4730.55,4762.75,71649640
2019-01-15,4799.58,4816.73,4754.69,4786.17,86001646
2019-01-16,4811.59,4816.49,4784.79,4810.74,83605723
2019-01-17,4782.01,4801.67,4772.64,4794.37,85231323
2019-01-18,4828.45,4881.57,4824.26,4875.93,109411800
2019-01-21,4867.2,4872.62,4859.76,4867.78,50945268
2019-01-22,4848.54,4863.3,4824.06,4847.53,70101401
2019-01-23,4829.9,4875.41,4820.14,4840.38,81030639
2019-01-24,4843.05,4883.9,4832.4,4871.96,85447919
2019-01-25,4896.42,4931.8,4890.9,4925.82,85530946
2019-01-28,4907.9,4912.1,4878.62,4888.58,66846423
2019-01-29,4891.4,4949.45,4879.66,4928.18,68461136
2019-01-30,4943.68,4974.76,4942.64,4974.76,70991256
2019-01-31,5000.57,5016.28,4955.5,4992.72,105815656
2019-02-01,5004.65,5023.37,4980.5,5019.26,82260105
2019-02-04,5016.52,5019.4,4970.7,5000.19,72849730
2019-02-05,5009.83,5083.34,4997.53,5083.34,89909863
2019-02-06,5060.65,5083.81,5058.04,5079.05,87941802
2019-02-07,5063.47,5083.89,4985.56,4985.56,114702791
2019-02-08,4983.53,5005.64,4946.14,4961.64,103289679
2019-02-11,4990.73,5023.29,4986.3,5014.47,72211542
2019-02-12,5052.33,5073.79,5039.99,5056.35,83932883
2019-02-13,5071.66,5092.19,5061.6,5074.27,87354027
2019-02-14,5115.83,5117.79,5062.52,5062.52,92795905
2019-02-15,5061.71,5164.58,5059.5,5153.19,113881682
2019-02-18,5149.06,5170.96,5147.81,5168.54,62697116
2019-02-19,5163.75,5176.41,5137.17,5160.52,69579346
2019-02-20,5168.59,5202.9,5159.06,5195.95,77033591
2019-02-21,5200.12,5206.38,5180.62,5196.11,98099306
2019-02-22,5191.28,5226.8,5190.28,5215.85,77541261
2019-02-25,5229.02,5242.22,5219.39,5231.85,74501688
2019-02-26,5216.54,5248.5,5197.29,5238.72,76919853
2019-02-27,5218.12,5236.83,5211.54,5225.35,89563872
2019-02-28,5204.77,5246.32,5204.77,5240.53,114239139
2019-03-01,5269.37,5286.69,5262.47,5265.19,91047014
2019-03-04,5291.13,5310.64,5283.35,5286.57,65303660
2019-03-05,5288.41,5297.99,5267.57,5297.52,76555973
2019-03-06,5289.25,5314.97,5281.95,5288.81,81498943
2019-03-07,5284.6,5306.09,5249.32,5267.92,103547760
2019-03-08,5230.9,5252.35,5221.03,5231.22,102970490
2019-03-11,5248.1,5268.59,5230.16,5265.96,74183176
2019-03-12,5292.85,5294.83,5245.76,5270.25,82105077
2019-03-13,5261,5309.77,5261.89,5306.38,74259906
2019-03-14,5308.64,5358.41,5308.75,5349.78,83174679
2019-03-15,5356.43,5421.51,5351.88,5405.32,220247735
2019-03-18,5406.37,5416.49,5401.47,5412.83,73648562
2019-03-19,5405.96,5443.1,5403.58,5425.9,72894413
2019-03-20,5417.31,5429.44,5382.66,5382.66,83309887
2019-03-21,5379.62,5393.33,5349,5378.85,77946538
2019-03-22,5396.8,5398.47,5264.13,5269.92,112729411
2019-03-25,5245.17,5276.74,5211.76,5260.64,80002379
2019-03-26,5271.09,5315.29,5257.79,5307.38,66776041
2019-03-27,5312.7,5340.05,5279.65,5301.24,95761273
2019-03-28,5296.99,5327.73,5291.64,5296.54,76679075
2019-03-29,5331.65,5356.07,5315.11,5350.53,81491309
2019-04-01,5395.11,5414.53,5376.18,5405.53,79570676
2019-04-02,5406.83,5433.51,5403.44,5423.47,69225975
2019-04-03,5459.98,5473.92,5451.44,5468.91,90472932
2019-04-04,5460.67,5474.41,5448.4,5463.8,71957042
2019-04-05,5469.94,5486,5464.85,5476.2,79965963
2019-04-08,5472.5,5486.63,5462.38,5471.78,60271534
2019-04-09,5453.46,5491.85,5436.42,5436.42,71062666
2019-04-10,5442.68,5461.34,5440.32,5449.88,72990758
2019-04-11,5468.71,5498.89,5446.2,5485.72,77561747
2019-04-12,5478.57,5510.99,5474.36,5502.7,84274427
2019-04-15,5501.51,5518.37,5497.53,5508.73,69485073
2019-04-16,5510.23,5532.31,5503.35,5528.67,78376538
2019-04-17,5532.01,5569.28,5522.61,5563.09,89417073
2019-04-18,5545.59,5601.38,5527.94,5580.38,108886353
2019-04-23,5579.1,5596.21,5564.94,5591.69,89753534
2019-04-24,5581.15,5597.6,5557.21,5576.06,86805562
2019-04-25,5574.06,5571.86,5538.3,5557.67,78227978
2019-04-26,5569.45,5575.25,5546.82,5569.36,77755555
2019-04-29,5570.36,5593.6,5547.12,5580.98,69286583
2019-04-30,5570.43,5586.41,5553.1,5586.41,95049862
2019-05-02,5570.73,5573.16,5537.99,5538.86,95302707
2019-05-03,5537.19,5563.12,5535.58,5548.84,75960493
2019-05-06,5450.83,5489.54,5422.59,5483.52,79622935
2019-05-07,5478.55,5490.33,5387.99,5395.75,96689695
2019-05-08,5388.72,5426.32,5378.18,5417.59,78538691
2019-05-09,5361.45,5363.77,5307.06,5313.16,99315544
2019-05-10,5350.35,5372.25,5312.01,5327.44,85108012
2019-05-13,5332.3,5334.06,5247.66,5262.57,90320495
2019-05-14,5292.08,5341.35,5288.92,5341.35,89055684
2019-05-15,5348.34,5374.26,5297.3,5374.26,106743269
2019-05-16,5365.37,5448.11,5346.54,5448.11,92426732
2019-05-17,5426.2,5450.65,5401.66,5438.23,99763304
2019-05-20,5425.28,5438.6,5333.31,5358.59,91533881
2019-05-21,5373.01,5394.91,5350.13,5385.46,81732859
2019-05-22,5381.89,5399.72,5345.28,5378.98,71569626
2019-05-23,5337.34,5340.38,5272.78,5281.37,98228958
2019-05-24,5307.8,5337.66,5302.52,5316.51,89058431
2019-05-27,5348.8,5364.22,5323.17,5336.19,56825502
2019-05-28,5343.3,5351.09,5300.8,5312.69,127342968
2019-05-29,5250.69,5252.52,5203.81,5222.12,99888216
2019-05-30,5241.99,5258.05,5229.74,5248.91,55594617
2019-05-31,5198.76,5208.07,5160.91,5207.63,95541855
2019-06-03,5173.1,5241.46,5152.3,5241.46,85037510
2019-06-04,5207.35,5278.91,5191.61,5268.26,104123283
2019-06-05,5276.02,5306.83,5265.6,5292,85566187
2019-06-06,5291.83,5332.69,5264.62,5278.43,100763274
2019-06-07,5294.68,5389.95,5299.71,5364.05,88149053
2019-06-10,5382.29,5397.35,5369.82,5382.5,45854027
2019-06-11,5379.87,5431.54,5381.31,5408.45,85085102
2019-06-12,5379.15,5394.85,5358.81,5374.92,73503411
2019-06-13,5363.33,5392.51,5353.11,5375.63,71447607
2019-06-14,5367.61,5369.38,5342.15,5367.62,67557818
2019-06-17,5371.73,5408.75,5368.07,5390.95,61975548
2019-06-18,5385.6,5516.06,5376.12,5509.73,115582204
2019-06-19,5515.57,5521.81,5496.54,5518.45,96967164
2019-06-20,5546.88,5564.13,5535.57,5535.57,94350511
2019-06-21,5536.39,5582.24,5518.39,5528.33,186450641
2019-06-24,5530.33,5547.11,5514.14,5521.71,71217549
2019-06-25,5500.28,5523.57,5499.65,5514.57,69692725
2019-06-26,5504.67,5531.45,5497.22,5500.72,74376357
2019-06-27,5506.94,5511.22,5465.62,5493.61,70575499
2019-06-28,5489.04,5545.06,5486.28,5538.97,80403102
2019-07-01,5589.92,5611.28,5567.91,5567.91,72836716
2019-07-02,5578.38,5582.91,5556.76,5576.82,69662804
2019-07-03,5582.5,5618.81,5579.04,5618.81,65254026
2019-07-04,5622.8,5629.79,5613.03,5620.73,47596243
2019-07-05,5618.02,5616.63,5573.35,5593.72,65872894
2019-07-08,5580.26,5598.97,5572.77,5589.19,56685095
2019-07-09,5578.34,5582.77,5544.62,5572.1,64274818
2019-07-10,5562.44,5606.18,5557.66,5567.59,62655945
2019-07-11,5589.68,5592.3,5548.95,5551.95,59265235
2019-07-12,5558.08,5587.84,5552.58,5572.86,62282991
2019-07-15,5580.59,5606.48,5550.86,5578.21,55433018
2019-07-16,5574.59,5626.79,5573.36,5614.38,68070784
2019-07-17,5602.25,5621.21,5567.85,5571.71,65725968
2019-07-18,5539.9,5585.81,5533.47,5550.55,65222269
2019-07-19,5571.56,5598,5534.25,5552.34,67540799
2019-07-22,5547.38,5575.74,5545.61,5567.02,59915747
2019-07-23,5583.89,5638.66,5580.52,5618.16,80263979
2019-07-24,5616.91,5627.08,5583.14,5605.87,71045882
2019-07-25,5644.94,5672.77,5549.66,5578.05,109644237
2019-07-26,5580.06,5614.25,5568.83,5610.05,73945240
2019-07-29,5598.65,5624.34,5590.82,5601.1,61131601
2019-07-30,5610.73,5611,5496.77,5511.07,90064218
2019-07-31,5511.51,5538.59,5503.13,5518.9,86818817
2019-08-01,5502.52,5563.65,5499.88,5557.41,83900374
2019-08-02,5452.57,5455.13,5350.76,5359,135043524
2019-08-05,5307.26,5315.6,5230.46,5241.55,108781243
2019-08-06,5250.73,5297.45,5234.65,5234.65,90983337
2019-08-07,5252.73,5312.31,5226.39,5266.51,92199128
2019-08-08,5333.18,5387.96,5305.86,5387.96,81700604
2019-08-09,5368.46,5374.9,5317.91,5327.92,73296802
2019-08-12,5362.39,5386.46,5293.76,5310.31,60267426
2019-08-13,5292.94,5402.99,5268.47,5363.07,99386943
2019-08-14,5367.54,5367.54,5233.86,5251.3,97168495
2019-08-15,5274.9,5278.07,5170.77,5236.93,88556734
2019-08-16,5254.98,5306.07,5249.33,5300.79,99103747
2019-08-19,5338.67,5378.74,5325.72,5371.56,71538312
2019-08-20,5363.59,5391.23,5328.94,5344.64,65790345
2019-08-21,5360.03,5441.35,5360.03,5435.48,57209078
2019-08-22,5420.59,5439.64,5378.25,5388.25,70434213
2019-08-23,5413.41,5421.28,5326.87,5326.87,70293031
2019-08-26,5310.18,5377.02,5300.99,5351.02,49092025
2019-08-27,5349.85,5399.18,5321.88,5387.09,70020035
2019-08-28,5370.78,5375.04,5322.99,5368.8,62433877
2019-08-29,5359.55,5452.9,5354.55,5449.97,69419148
2019-08-30,5453.11,5504.01,5446.58,5480.48,78422913
2019-09-02,5483.43,5502.58,5479.82,5493.04,42347394
2019-09-03,5486.74,5484.54,5441.18,5466.07,57453431
2019-09-04,5518.92,5537.1,5508.5,5532.07,60939825
2019-09-05,5567.72,5605.88,5559.82,5593.37,84379558
2019-09-06,5591.58,5610.7,5581.54,5603.99,71138123
2019-09-09,5606.36,5611.59,5579.93,5588.95,73880208
2019-09-10,5586.88,5596.94,5555.51,5593.21,106338233
2019-09-11,5606.43,5626.05,5606.43,5618.06,92098252
2019-09-12,5634.11,5667.46,5596.37,5642.86,110360220
2019-09-13,5649.23,5672.07,5638.17,5655.46,85595418
2019-09-16,5626.61,5632.74,5602.23,5602.23,76135253
2019-09-17,5605.75,5619.45,5587.74,5615.51,82367772
2019-09-18,5614.56,5634.79,5601.65,5620.65,68987807
2019-09-19,5624.74,5662.86,5616.91,5659.08,78682034
2019-09-20,5658.36,5696.25,5647.53,5690.78,188623513
2019-09-23,5679.31,5683.93,5619.29,5630.76,81625014
2019-09-24,5644.46,5648.46,5625.24,5628.33,67257354
2019-09-25,5598.5,5600.76,5531.62,5583.8,80836448
2019-09-26,5571.69,5632.15,5572.41,5620.57,71044819
2019-09-27,5627.44,5645.36,5621.58,5640.58,69249225
2019-09-30,5633.29,5678.2,5624.94,5677.79,77126671
2019-10-01,5696.2,5704.93,5594.93,5597.63,75964658
2019-10-02,5587.14,5589.2,5422.77,5422.77,104451604
2019-10-03,5432.01,5472.62,5393.49,5438.77,83768657
2019-10-04,5459.96,5488.32,5426,5488.32,76196942
2019-10-07,5476.77,5524.19,5461.59,5521.61,60954989
2019-10-08,5527.57,5531.29,5451.72,5456.62,72687655
2019-10-09,5458.09,5515.64,5447.01,5499.14,69267599
2019-10-10,5521.11,5581.07,5487.17,5569.05,87261752
2019-10-11,5582.82,5667.4,5574.26,5665.48,115452732
2019-10-14,5646.33,5649.67,5600.11,5643.08,65358847
2019-10-15,5676.83,5724.31,5659.69,5702.05,88007900
2019-10-16,5698.36,5708.91,5677.96,5696.9,83929006
2019-10-17,5680.74,5737.15,5673.07,5673.07,88695852
2019-10-18,5643.18,5667.59,5621.87,5636.25,95317113
2019-10-21,5635.19,5664.58,5625.1,5648.35,77639282
2019-10-22,5644.98,5658.65,5612.86,5657.69,67301459
2019-10-23,5617.3,5657.65,5616.02,5653.44,75280022
2019-10-24,5675.73,5691.5,5659.95,5684.33,83627896
2019-10-25,5694.3,5722.64,5671.82,5722.15,71714017
2019-10-28,5720.73,5747.1,5711.1,5730.57,69808973
2019-10-29,5728.1,5742.08,5715.26,5740.14,74572426
2019-10-30,5747.1,5765.87,5720.27,5765.87,90959167
2019-10-31,5777.78,5778.24,5718.63,5729.86,112062342
2019-11-01,5749.29,5778.29,5739.7,5761.89,65867303
2019-11-04,5784.43,5833.69,5784.85,5824.3,86433987
2019-11-05,5825.6,5850.01,5818.94,5846.89,78408526
2019-11-06,5848.95,5876.27,5838.4,5866.74,86948219
2019-11-07,5888.84,5894.87,5871.18,5890.99,105688868
2019-11-08,5868.78,5889.7,5861.61,5889.7,94388257
2019-11-11,5873.74,5906.33,5871.71,5893.82,60606426
2019-11-12,5909.46,5931.19,5897.3,5919.75,72093216
2019-11-13,5908.16,5917.57,5874.06,5907.09,76988584
2019-11-14,5902.4,5916.9,5894.07,5901.08,67172262
2019-11-15,5931.97,5947.62,5907.95,5939.27,74070673
2019-11-18,5939.64,5942.47,5900.35,5929.79,70805327
2019-11-19,5936.99,5966.79,5895.91,5909.05,72290890
2019-11-20,5881.89,5902.95,5859.58,5894.03,74181106
2019-11-21,5860.55,5895.57,5834.26,5881.21,76237676
2019-11-22,5886.43,5930.46,5885.61,5893.13,75147269
2019-11-25,5913.45,5933.75,5908.29,5924.86,62132591
2019-11-26,5925.59,5941.51,5909.93,5929.62,112044339
2019-11-27,5943.45,5947.3,5921.92,5926.84,68032226
2019-11-28,5913.46,5919.13,5900.21,5912.72,42729793
2019-11-29,5896.11,5929.79,5885.66,5905.17,61639257
2019-12-02,5910.12,5947.68,5781.03,5786.74,99392094
2019-12-03,5787.14,5800.93,5697.06,5727.22,86293255
2019-12-04,5725.97,5812.71,5725.97,5799.68,89689253
2019-12-05,5809.34,5849.78,5801.46,5801.55,73424391
2019-12-06,5819.66,5871.91,5811.29,5871.91,75934021
2019-12-09,5867.7,5870.79,5836.14,5837.25,56245387
2019-12-10,5833.48,5851.11,5776.67,5848.03,73071463
2019-12-11,5845.57,5865.88,5825.42,5860.88,62941004
2019-12-12,5871.2,5915.65,5845,5884.26,91517688
2019-12-13,5969.73,5972.17,5907.22,5919.02,113203490
2019-12-16,5942.41,6003.38,5942.3,5991.66,77252003
2019-12-17,5989.48,5989.48,5955.36,5968.26,84478047
2019-12-18,5965.25,5983.02,5959.6,5959.6,80800268
2019-12-19,5967.18,5972.28,5942.88,5972.28,72323327
2019-12-20,5979.53,6024.17,5966.88,6021.53,151363664
2019-12-23,6013.56,6035.95,6005.96,6029.37,46691710
2019-12-24,6025.78,6033.99,6025.62,6029.55,11433055
2019-12-27,6039.95,6065,6027.72,6037.39,47831913
2019-12-30,6028.96,6037.7,5982.22,5982.22,40511814
2019-12-31,5970.59,5987.22,5958.25,5978.06,21026925
2020-01-02,6016.51,6062.92,6011.21,6041.5,62510102
2020-01-03,6007.96,6044.16,5994.59,6044.16,60488000
2020-01-06,6000.8,6017.97,5955.25,6013.59,69063734
2020-01-07,6033.22,6065.74,6000,6012.35,69593843
2020-01-08,5986.81,6031,5972.77,6031,71431589
2020-01-09,6066.75,6071.66,6034.15,6042.55,67961142
2020-01-10,6057.51,6057.83,6028.29,6037.11,64393304
2020-01-13,6040.91,6058.69,6018.33,6036.14,65192390
2020-01-14,6037.45,6046.12,5980.05,6040.89,75439484
2020-01-15,6042.72,6053.01,6011.28,6032.61,79851501
2020-01-16,6039.62,6058.97,6021.03,6039.03,76032877
2020-01-17,6066.29,6109.81,6066.29,6100.72,79316570
2020-01-20,6092.97,6094.09,6071.17,6078.54,41269983
2020-01-21,6034.24,6045.99,5994.17,6045.99,63922754
2020-01-22,6053.85,6069.26,6005.77,6010.98,69408840
2020-01-23,5992.47,6024.32,5961.87,5971.79,90037237
2020-01-24,6019.6,6064.55,6016.77,6024.26,82330634
2020-01-27,5924.06,5942.83,5851,5863.02,104036271
2020-01-28,5886.81,5933.72,5857.23,5925.82,84491616
2020-01-29,5924.52,5969.73,5916.23,5954.89,74107037
2020-01-30,5886.02,5904.08,5846.45,5871.77,89992160
2020-01-31,5891.71,5894.69,5799.04,5806.34,101862637
2020-02-03,5822.04,5857.4,5804.14,5832.51,75677844
2020-02-04,5863.36,5935.05,5862.82,5935.05,85595024
2020-02-05,5919.06,6004.33,5912.49,5985.4,107838967
2020-02-06,6045.04,6050.94,6008.55,6038.18,106153095
2020-02-07,6027.54,6044.97,5999.95,6029.75,82348510
2020-02-10,6008.48,6018.31,5993.91,6015.67,65703130
2020-02-11,6047.96,6060.97,6032.79,6054.76,81568389
2020-02-12,6064.25,6104.73,6062.97,6104.73,92681169
2020-02-13,6076.92,6098.26,6028.28,6093.14,92665705
2020-02-14,6096.07,6096.07,6067.14,6069.35,77985536
2020-02-17,6079.53,6088.6,6064.92,6085.95,58001921
2020-02-18,6042.38,6079.5,6039.94,6056.82,89930266
2020-02-19,6086.11,6111.41,6072.66,6111.24,80156936
2020-02-20,6105.17,6110.95,6062.3,6062.3,91055814
2020-02-21,6035.03,6067.29,5995.14,6029.72,97327642
2020-02-24,5875.86,5884.86,5765.17,5791.87,175269573
2020-02-25,5825.37,5828.46,5670.71,5679.68,143623770
2020-02-26,5646.14,5707.31,5526.14,5684.55,161976292
2020-02-27,5571.72,5613.72,5421.31,5495.6,216328055
2020-02-28,5310.82,5376.05,5229.56,5309.9,268468024
2020-03-02,5416.02,5430.05,5197.57,5333.52,201843981
2020-03-03,5408.15,5509.28,5371.66,5393.17,186265658
2020-03-04,5400.43,5493.25,5357.35,5464.89,152463594
2020-03-05,5490.52,5494.16,5329.24,5361.1,155475935
2020-03-06,5253.82,5284.08,5117.57,5139.11,198425455
2020-03-09,4845.27,4863.34,4691.2,4707.91,329160831
2020-03-10,4770.62,4924.84,4615.16,4636.61,280309575
2020-03-11,4716.22,4766,4603.05,4610.25,206895787
2020-03-12,4374.67,4404.26,4025.89,4044.26,371403477
2020-03-13,4234.37,4438.51,4055.19,4118.36,326863142
2020-03-16,3886.82,3962.01,3632.06,3881.46,311604164
2020-03-17,4041.33,4042.46,3759,3991.78,225787044
2020-03-18,3905.53,3908.72,3726.45,3754.84,214285047
2020-03-19,3833.99,3909.15,3691.08,3855.5,199535585
2020-03-20,4066.79,4109.11,3984.3,4048.8,271872879
2020-03-23,3869.01,4097.82,3851.17,3914.31,193229078
2020-03-24,4087.61,4242.7,4038.06,4242.7,185439829
2020-03-25,4339.71,4453.01,4221.32,4432.3,176942468
2020-03-26,4332.79,4543.58,4296.06,4543.58,150657316
2020-03-27,4433.95,4471.37,4288.66,4351.49,144027097
2020-03-30,4362.09,4379.15,4216.41,4378.51,119404144
2020-03-31,4437.78,4468.52,4309.72,4396.12,151397709
2020-04-01,4259.94,4266.69,4186.45,4207.24,141856131
2020-04-02,4243.84,4265.56,4143.16,4220.96,135203156
2020-04-03,4204.81,4214.59,4142.28,4154.58,124037665
2020-04-06,4298.5,4353.21,4268.52,4346.14,141469763
2020-04-07,4489.4,4527.6,4379.27,4438.27,146543639
2020-04-08,4397.36,4442.75,4333.09,4442.75,96522851
2020-04-09,4512.3,4543.69,4409.04,4506.85,126589011
2020-04-14,4553.55,4577.84,4497.56,4523.91,104764596
2020-04-15,4511.87,4525.5,4335.59,4353.72,119357989
2020-04-16,4402.38,4418.65,4318.9,4350.16,107745199
2020-04-17,4470.92,4550.78,4464.09,4499.01,134392970
2020-04-20,4531.34,4531.34,4426.24,4528.3,79833365
2020-04-21,4467.49,4477.31,4357.46,4357.46,98896727
2020-04-22,4382.2,4417.57,4361.44,4411.8,84195803
2020-04-23,4450.19,4495.9,4395.75,4451,90083474
2020-04-24,4387.03,4448.73,4366.09,4393.32,81295302
2020-04-27,4479.86,4505.26,4448.05,4505.26,75900366
2020-04-28,4507.42,4601.94,4493.51,4569.79,104388857
2020-04-29,4566.29,4678.93,4552.81,4671.11,111685080
2020-04-30,4693.28,4719.74,4554.91,4572.18,141611068
2020-05-04,4413.14,4427.74,4362.13,4378.23,124810563
2020-05-05,4455.74,4492.52,4419.95,4483.13,93373345
2020-05-06,4484.16,4484.16,4425.78,4433.38,83242480
2020-05-07,4456.44,4503.94,4440.98,4501.44,78225408
2020-05-08,4538.09,4560.19,4519.59,4549.64,49408577
2020-05-11,4561.19,4569.76,4460.24,4490.22,83493247
2020-05-12,4473.43,4499.39,4453.65,4472.5,99269673
2020-05-13,4420.5,4422.74,4336.56,4344.95,103285344
2020-05-14,4294.01,4313.26,4194.58,4273.13,127631990
2020-05-15,4314.97,4335.77,4255.19,4277.63,111236366
2020-05-18,4361.03,4508.95,4354.73,4498.34,119507526
2020-05-19,4536.07,4536.07,4421.11,4458.16,138767163
2020-05-20,4434.62,4499.79,4396.2,4496.98,107244116
2020-05-21,4443.92,4498.08,4429.27,4445.45,88243458
2020-05-22,4381.82,4475.35,4368.8,4444.56,99188225
2020-05-25,4482.54,4539.91,4451.56,4539.91,65971942
2020-05-26,4588.3,4619.84,4573.89,4606.24,140172469
2020-05-27,4621.77,4711.99,4614.41,4688.74,177960124
2020-05-28,4718.11,4784.09,4701.52,4771.39,127443720
2020-05-29,4733.98,4768.85,4695.36,4695.44,167179725
2020-06-01,4776.72,4782.03,4721.63,4762.78,75978001
2020-06-02,4799.88,4880.15,4795.28,4858.97,126840419
2020-06-03,4911.45,5026.45,4909.99,5022.38,160207817
2020-06-04,4994.18,5052.75,4966.82,5011.98,138794593
2020-06-05,5060.92,5199.65,5060.92,5197.79,186841463
2020-06-08,5159.3,5213.67,5137.2,5175.52,152914394
2020-06-09,5187.09,5203.42,5053.21,5095.11,160534761
2020-06-10,5119.86,5152.45,5043.57,5053.42,121335520
2020-06-11,4925.95,4956.3,4815.6,4815.6,161274611
2020-06-12,4774.11,4940.79,4759.17,4839.26,133165579
2020-06-15,4716.98,4841.53,4691.81,4815.72,111889946
2020-06-16,4922.79,5006.79,4887.56,4952.46,144445756
2020-06-17,4952.57,5026.84,4952.57,4995.97,107061233
2020-06-18,4978.3,5017.18,4908.6,4958.75,101194993
2020-06-19,4997.53,5040.47,4979.45,4979.45,219456350
2020-06-22,4928.01,5006.4,4902.06,4948.7,84695526
2020-06-23,4972.88,5046.31,4962.6,5017.68,101534934
2020-06-24,4985.63,5004.04,4871.36,4871.36,97104307
2020-06-25,4860.16,4941.96,4795.05,4918.58,99381797
2020-06-26,4965.72,5014.83,4908.15,4909.64,83954182
2020-06-29,4887.23,4977.63,4867.33,4945.46,94421147
2020-06-30,4958.94,4967.35,4901.96,4935.99,102399779
2020-07-01,4939.8,4963.37,4851.37,4926.94,94498377
2020-07-02,4963.13,5072.71,4956.66,5049.38,115448470
2020-07-03,5056.67,5062.51,4982.24,5007.14,61984857
2020-07-06,5112.5,5121.72,5059.07,5081.51,88535577
2020-07-07,5054.04,5056.52,5009.03,5043.73,76122306
2020-07-08,5004.82,5040.52,4969.83,4981.13,79877918
2020-07-09,5006.52,5014.85,4911.56,4921.01,83118082
2020-07-10,4891.61,4974.37,4882.5,4970.48,82357139
2020-07-13,5026.2,5060.43,4980.12,5056.23,75191295
2020-07-14,4990.48,5007.46,4941.73,5007.46,83503752
2020-07-15,5045.92,5145.33,5039.19,5108.98,97819945
2020-07-16,5076.52,5105.12,5048.32,5085.28,69535816
2020-07-17,5069.42,5091.13,5045.07,5069.42,82540277
2020-07-20,5058.48,5100.79,5015.11,5093.18,65186838
2020-07-21,5129.78,5172.98,5097.42,5104.28,85782097
2020-07-22,5098.48,5099.29,5028.48,5037.12,75800127
2020-07-23,5064.72,5083.97,5019.21,5033.76,79473694
2020-07-24,4973.73,4982.12,4925.41,4956.43,76464984
2020-07-27,4944.3,4957.77,4923.19,4939.62,74167048
2020-07-28,4930.1,4950.01,4893.63,4928.94,78674496
2020-07-29,4948.48,4978.5,4945.58,4958.74,75517123
2020-07-30,4952.08,4952.38,4801.02,4852.94,137068664
2020-07-31,4866.24,4902.9,4783.69,4783.69,129676258
2020-08-03,4797.06,4899.52,4763.6,4875.93,104619877
2020-08-04,4905.66,4920.8,4856.65,4889.52,86946100
2020-08-05,4916.96,4954.6,4907.41,4933.34,74970131
2020-08-06,4919.41,4951.86,4860.98,4885.13,80015544
2020-08-07,4873.1,4896.21,4843.9,4889.52,62365432
2020-08-10,4905.27,4937.63,4878.58,4909.51,62044533
2020-08-11,4952.41,5052.12,4949.05,5027.99,97811268
2020-08-12,5017.73,5096.53,5010.8,5073.31,76792840
2020-08-13,5055.42,5079.02,5037.55,5042.38,57693513
2020-08-14,5018.95,5018.95,4921.58,4962.93,66383383
2020-08-17,4972.59,4995.55,4937.72,4971.94,51855585
2020-08-18,4951.98,5001.29,4924.15,4938.06,60466791
2020-08-19,4934.79,4977.23,4917.53,4977.23,53103616
2020-08-20,4914.69,4937.95,4888.15,4911.24,66410925
2020-08-21,4927.61,4939.25,4839.08,4896.33,72886833
2020-08-24,4948.71,5013.7,4948.71,5007.89,68837152
2020-08-25,5023.06,5073.61,5008.27,5008.27,64060035
2020-08-26,4991.63,5050.1,4977.94,5048.43,49317738
2020-08-27,5052.26,5052.26,5005.46,5015.97,67455183
2020-08-28,5031.31,5031.53,4970.64,5002.94,71208028
2020-08-31,5041.34,5067.55,4942.18,4947.22,97432543
2020-09-01,4974.42,4993.56,4892.83,4938.1,91322103
2020-09-02,4969.62,5062.01,4959.64,5031.74,86998920
2020-09-03,5074.64,5131.39,4982.34,5009.52,93616773
2020-09-04,4974.69,5068.88,4928.79,4965.07,108586018
2020-09-07,4979.87,5064.64,4979.87,5053.72,61686037
2020-09-08,5052.88,5061.6,4935.38,4973.52,85589764
2020-09-09,4980.46,5058.35,4973.36,5042.98,86318468
2020-09-10,5039.48,5062.89,5005.84,5023.93,70699363
2020-09-11,5014.97,5053.63,4997.86,5034.14,70574195
2020-09-14,5071.87,5087.52,5034.91,5051.88,57540843
2020-09-15,5056.9,5087.99,5035.1,5067.93,79316670
2020-09-16,5065.75,5091.52,5029.56,5074.42,81456435
2020-09-17,5005.89,5053.32,4995.65,5039.5,85821061
2020-09-18,5035.94,5041.33,4978.18,4978.18,279143409
2020-09-21,4949.76,4949.76,4779.21,4792.04,128894106
2020-09-22,4809.57,4827,4772.84,4772.84,92909534
2020-09-23,4824.17,4871.45,4802.26,4802.26,86947245
2020-09-24,4746.1,4806.83,4744.04,4762.62,97837134
2020-09-25,4754.81,4758.05,4666.26,4729.66,96957872
