Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2009-03-03,14414,14419,13941,14017,1305088000
2009-03-04,14192,14377,14074,14363,618827456
2009-03-05,14234,14234,13501,13523,628282240
2009-03-06,13447,13483,12844,12895,883883200
2009-03-09,13032,13032,12332,12621,725986368
2009-03-10,12639,13503,12611,13503,817817024
2009-03-11,13481,14025,13326,13568,798319296
2009-03-12,13486,13935,13290,13921,782122048
2009-03-13,14198,14303,13741,13804,722210176
2009-03-16,14162,14297,13967,14158,552335104
2009-03-17,14162,14162,13818,14082,596014784
2009-03-18,14380,14532,14204,14473,907221312
2009-03-19,14629,15252,14590,14749,1140663168
2009-03-20,14646,15031,14509,14948,986110272
2009-03-23,15278,15811,15278,15811,841318912
2009-03-24,16135,16177,15642,15837,913715456
2009-03-25,15779,16340,15779,16263,744541120
2009-03-26,16335,16483,16175,16483,691823808
2009-03-27,16555,16614,16188,16343,564918720
2009-03-30,16039,16039,15269,15269,681399936
2009-03-31,15368,15875,15368,15875,613198720
2009-04-01,15785,16105,15470,16047,741565824
2009-04-02,16483,16811,16337,16811,997297792
2009-04-03,16683,17051,16528,16900,1060576064
2009-04-06,17098,17302,16471,16690,938004352
2009-04-07,16690.46,16785.03,16281.52,16561.18,823957056
2009-04-08,16561.18,17003.38,16197.81,16939.33,984924544
2009-04-09,16939.33,17477.02,16939.22,17407.97,1074820864
2009-04-14,17407.97,17964.52,17407.97,17815.58,994424256
2009-04-15,17815.58,17968.76,17559.84,17811.48,1061853696
2009-04-16,17811.48,18306.9,17798.8,18153.55,973632256
2009-04-17,18153.55,18580.27,18153.55,18509.83,892050624
2009-04-20,18509.83,18686.43,17671.3,17731.36,858791936
2009-04-21,17731.36,17970.35,17133.02,17688.27,1014619712
2009-04-22,17688.27,18133.2,17580.74,18085.99,971663296
2009-04-23,18086,18367.62,17939.2,18144.76,1053232896
2009-04-24,18144.76,18663.97,18144.76,18651.36,899592320
2009-04-27,18648.96,18827.94,18344.49,18823.44,930175360
2009-04-28,18823.44,18823.44,18152.23,18497.77,707479744
2009-04-29,18497.77,18937.04,18497.77,18903.82,739719488
2009-04-30,18903.82,19375.35,18903.82,19176.54,865443776
2009-05-04,19176.54,19808.51,19176.54,19792.12,667618816
2009-05-05,19792.12,19993.56,19638,19685.22,828972736
2009-05-06,19685.22,20238.28,19642.08,20104.21,869893696
2009-05-07,20104.21,20678.62,19671.16,19814.21,1097961088
2009-05-08,19814.21,20508.55,19814.21,20508.55,825459648
2009-05-11,20508.55,20704.79,19976.61,20200.28,850118656
2009-05-12,20200.28,20535.6,19985.12,20337.15,829423488
2009-05-13,20337.15,20580.36,19306.39,19380.88,1019517568
2009-05-14,19380.88,19436.34,18963.34,19271.42,946140864
2009-05-15,19271.42,19582.69,19175.4,19548.33,906935552
2009-05-18,19359.1,19955.19,18753.44,19953.12,809339712
2009-05-19,19949.63,20417.28,19938.77,20171.7,835466880
2009-05-20,20171.7,20595.35,20149.73,20524.89,735886464
2009-05-21,20524.89,20524.89,19795.37,19882.57,668179904
2009-05-22,19882.57,20199.97,19821.88,20007.23,594727424
2009-05-25,20007.23,20123.16,19542.7,19967.17,388668416
2009-05-26,19967.17,20297.01,19573.04,20297.01,705643904
2009-05-27,20297.01,20475.14,20185.78,20312.15,571304768
2009-05-28,20312.15,20329.38,19959.69,20150.1,500949824
2009-05-29,20150.1,20346.45,19872.01,19883.63,675167680
2009-06-01,19889.79,20553.02,19889.79,20511.71,576998336
2009-06-02,20511.71,20595.51,20254.32,20523.71,604346176
2009-06-03,20523.71,20600.06,20030.62,20117.66,747944832
2009-06-04,20117.66,20260.39,19984.04,20129.43,704138176
2009-06-05,20129.43,20453.04,20045.98,20170.08,759148864
2009-06-08,20170.08,20170.08,19628.89,19889.6,731288000
2009-06-09,19889.6,20208.44,19889.6,20070.63,669600576
2009-06-10,20070.63,20524.88,20070.63,20299.03,670317632
2009-06-11,20299.03,20593.16,20280.09,20585.06,687145792
2009-06-12,20585.06,20585.06,20341.28,20384.22,675723648
2009-06-15,20384.22,20384.22,19770.49,19770.49,610348928
2009-06-16,19770.49,19856.86,19470.54,19589.63,764867200
2009-06-17,19589.63,19589.63,18928.09,19023.05,878792128
2009-06-18,19023.05,19273.41,18808.13,19233.79,971663680
2009-06-19,19233.79,19447.17,19152.71,19347.98,1164275200
2009-06-22,19347.97,19356.83,18541.3,18541.3,670955776
2009-06-23,18541.3,18693.8,18407.49,18464.06,717296128
2009-06-24,18464.06,19040.59,18459.31,19040.59,712935104
2009-06-25,19040.59,19040.59,18637.08,18940.63,841588736
2009-06-26,18940.63,19195.41,18766.98,18831.48,652821440
2009-06-29,18831.48,19128.43,18722.26,19096.16,479332544
2009-06-30,19096.16,19301.69,18918.07,19063.12,597212352
2009-07-01,19063.12,19480.53,19063.12,19443.18,614629568
2009-07-02,19443.18,19443.18,18928.66,18928.66,627807936
2009-07-03,18928.66,18967.7,18779.26,18942.22,331636672
2009-07-06,18942.22,18942.22,18423.21,18558.46,505656256
2009-07-07,18558.46,18790.03,18321.28,18321.28,502404384
2009-07-08,18321.28,18321.28,17916.76,17947.41,670025280
2009-07-09,17947.41,18358.02,17947.41,18158.56,516796928
2009-07-10,18158.56,18164.34,17819.25,17836.99,546719424
2009-07-13,17836.99,18217.47,17626.08,18217.47,621449920
2009-07-14,18217.47,18523.43,18217.47,18450.54,658803712
2009-07-15,18450.54,19130,18450.54,19130,644123008
2009-07-16,19130,19365.19,18962.13,19232.95,712879040
2009-07-17,19232.95,19356.25,19123.95,19282.58,605798912
2009-07-20,19282.58,19634.67,19282.58,19516.72,517271488
2009-07-21,19516.72,20007.24,19516.72,19830.29,702084992
2009-07-22,19830.29,19963.44,19625,19925.71,645031616
2009-07-23,19925.71,20242.31,19820.72,20242.31,678907648
2009-07-24,20242.31,20366.14,20087.64,20161.18,681408192
2009-07-27,20161.18,20446.73,20161.18,20346.1,564096128
2009-07-28,20346.1,20472.85,19975.39,20012.35,738188608
2009-07-29,20012.35,20404.98,19984.54,20281.97,640830400
2009-07-30,20281.97,20861.15,20281.97,20818.6,783300672
2009-07-31,20818.6,20846.2,20461.91,20575.52,815117120
2009-08-03,20575.52,21073.27,20575.52,20914.44,814402560
2009-08-04,20914.44,20995.23,20673.51,20966.87,892360768
2009-08-05,20966.87,21304.35,20895.23,20962.5,1149757440
2009-08-06,20962.5,21258.15,20962.5,21128.66,905781568
2009-08-07,21128.66,21453.82,20734.89,21402.19,881256576
2009-08-10,21402.19,21592.5,21295.94,21576.57,506491680
2009-08-11,21576.57,21778.29,21222.8,21268.51,706326784
2009-08-12,21268.51,21550.53,21033.08,21546.38,658257920
2009-08-13,21546.38,21978.86,21546.38,21827.19,756085696
2009-08-14,21827.19,21994.08,21453.04,21552.39,553642624
2009-08-17,21552.39,21552.39,20921.24,20962.38,672210816
2009-08-18,20962.38,21247.8,20962.38,21247.8,571792512
2009-08-19,21247.8,21247.8,20848.23,21132.22,494919296
2009-08-20,21132.22,21500.4,21132.22,21394.4,510466880
2009-08-21,21394.4,21896.49,21352.91,21896.49,747221120
2009-08-24,21896.49,22391.6,21896.49,22354.86,826408192
2009-08-25,22354.86,22568.15,22144.94,22473.83,868688384
2009-08-26,22473.83,22707.54,22457.68,22554.65,896834432
2009-08-27,22554.65,22720.27,22357.79,22474.78,762295616
2009-08-28,22474.78,22908.99,22474.78,22672.54,889354880
2009-08-31,22672.54,22672.54,22277.65,22420.43,547089280
2009-09-01,22420.43,22609.9,21966.19,21966.19,933065792
2009-09-02,21966.19,21966.19,21530.45,21773.61,921673408
2009-09-03,21773.61,22050.95,21647.49,21936.59,846740032
2009-09-04,21936.59,22306.55,21936.59,22214.61,651433088
2009-09-07,22214.61,22591.64,22214.61,22563.33,496835904
2009-09-08,22563.33,22685.61,22434.6,22542.93,823087808
2009-09-09,22542.93,22802.87,22431.5,22802.04,766449344
2009-09-10,22802.04,23025.53,22593.88,22849.87,972822848
2009-09-11,22849.87,23133.02,22849.87,23039.35,952027968
2009-09-14,23039.35,23053.88,22645.72,23029.31,663554560
2009-09-15,23029.31,23186.65,22923.86,23108.13,889234624
2009-09-16,23108.13,23506.31,23108.13,23465.49,789276992
2009-09-17,23465.49,23658.51,23417.21,23583.01,853929024
2009-09-18,23583.01,23692.17,23465.53,23483.97,1143360128
2009-09-21,23483.96,23493.07,22864.28,23047.87,795113088
2009-09-22,23047.87,23348.42,22997.54,23066.9,886932480
2009-09-23,23066.9,23327.85,23066.9,23239.05,884085056
2009-09-24,23239.05,23408.98,22904.13,22953.4,1117619456
2009-09-25,22953.4,23149.56,22828.56,23102.74,977975040
2009-09-28,23110.97,23478.43,22713.09,23478.43,773265984
2009-09-29,23478.43,23716.45,23435,23565.62,782739712
2009-09-30,23565.62,23775.18,23243.39,23472.73,954105792
2009-10-01,23472.73,23673.78,23035.19,23053.51,752039488
2009-10-02,23053.51,23053.51,22529.2,22652.94,744728640
2009-10-05,22652.94,22876.61,22504.94,22830.85,568912576
2009-10-06,22830.85,23459.59,22830.85,23459.59,749702272
2009-10-07,23459.59,23614.56,23326.63,23414.28,600289600
2009-10-08,23414.28,23704.19,23414.28,23663.68,622509056
2009-10-09,23663.68,23842.35,23542.35,23770.56,591065728
2009-10-12,23770.56,24179.5,23770.56,24140.95,625532032
2009-10-13,24140.95,24256.28,23852.3,23928.77,681003904
2009-10-14,23928.77,24389.57,23928.77,24348.23,750242880
2009-10-15,24348.23,24505.85,24194.8,24339.76,737005824
2009-10-16,24339.76,24558.46,24065.77,24152.34,717662848
2009-10-19,24152.34,24472.42,24152.34,24425.98,502850688
2009-10-20,24425.98,24550.82,24205.52,24228.05,567702208
2009-10-21,24228.05,24326.09,23754.02,24175.87,808345152
2009-10-22,24175.87,24175.87,23637.97,23813.41,737628032
2009-10-23,23813.41,24089.73,23371.35,23420.56,859460096
2009-10-26,23420.56,23598.72,22924.06,23001.56,827886464
2009-10-27,23001.56,23092.69,22622.81,22829.52,912322688
2009-10-28,22829.52,22829.52,22262.07,22315.61,817035264
2009-10-29,22315.61,22789.21,21964.89,22772.56,863850624
2009-10-30,22772.56,22941.97,22060.33,22060.33,761978048
2009-11-02,21882.14,22514.63,21870.83,22298.31,669310080
2009-11-03,22101.15,22180.48,21800.57,21946.91,647856512
2009-11-04,22133.42,22428.9,22018.84,22385.73,610297984
2009-11-05,22116.19,22703.26,21987.63,22582.24,767510592
2009-11-06,22591.16,22738.66,22226.85,22549.64,648485888
2009-11-09,22799.31,23082.33,22761.31,23065.93,559828480
2009-11-10,23167.17,23247.54,22945.43,23013.66,643418176
2009-11-11,23204.7,23476.04,23162.04,23266.6,737738560
2009-11-12,23209.43,23433.26,23085.93,23209.47,684865152
2009-11-13,23135.22,23284.2,23038.48,23284.2,616367552
2009-11-16,23450.82,23708.35,23450.82,23620.44,686119808
2009-11-17,23539.88,23625.83,23379.85,23381.18,637136128
2009-11-18,23535.97,23577.28,23285.65,23334.74,725072896
2009-11-19,23222.24,23379.24,22823.22,22823.22,652655168
2009-11-20,22895.57,22927.18,22408.7,22511.68,627950272
2009-11-23,22636.97,23010.01,22636.97,22956.44,441301152
2009-11-24,22790.58,22986.12,22676.39,22708.45,721955008
2009-11-25,22834.28,22937.1,22538.53,22741.85,851496832
2009-11-26,22641.69,22649.99,21912.74,21922.45,816455872
2009-11-27,21419.95,22322.42,21394.05,22205.28,982151552
2009-11-30,22325.94,22325.94,21913.3,21928.16,652775296
2009-12-01,22125.74,22556.05,22123.23,22556.05,566747456
2009-12-02,22589.79,22727.61,22420.39,22572.88,563826176
2009-12-03,22812.36,22905.02,22566.65,22615.94,555269056
2009-12-04,22523.28,23058.45,22354.89,22926.03,674057664
2009-12-07,22848.57,22905.93,22685.11,22788.52,312731488
2009-12-08,22761.96,22927.93,22274.28,22404.32,452237696
2009-12-09,22331.09,22493.35,22066.33,22236.23,558146560
2009-12-10,22225.26,22465.87,22137.82,22385.67,438738016
2009-12-11,22481.28,22650.27,22375.66,22411.51,464650528
2009-12-14,22637.33,22726.29,22570.26,22652.34,348285408
2009-12-15,22720.87,22743.33,22383.52,22617.23,416414656
2009-12-16,22657.14,22889.59,22626.54,22889.59,417008224
2009-12-17,22750.83,22853.33,22601.56,22677.74,471750496
2009-12-18,22698.8,22818.27,22421.5,22472.43,719788928
2009-12-21,22580.11,22790.67,22468.42,22738.68,379364608
2009-12-22,22798.18,23083.73,22788.41,22982.56,379084512
2009-12-23,23117.6,23214.26,23057.2,23109.12,285407584
2009-12-28,23278.63,23357.19,23244.08,23302.56,224430624
2009-12-29,23366.14,23462.94,23325.76,23376.24,247897040
2009-12-30,23364.77,23456.87,23197.13,23248.39,230545632
2010-01-04,23359.89,23545.02,23317.12,23545.02,409066880
2010-01-05,23554.43,23654.14,23479.89,23555.73,520893888
2010-01-06,23579.55,23633.57,23484.06,23622.29,307231232
2010-01-07,23551.12,23756.44,23467.26,23709.01,593410176
2010-01-08,23816.3,23911.07,23667.59,23811.13,670146752
2010-01-11,23946.44,24058.76,23771.87,23774.76,596898880
2010-01-12,23823.47,23863.41,23512.35,23583.35,562609344
2010-01-13,23485.92,23672.55,23462.36,23658.4,505558144
2010-01-14,23830.87,23905.94,23692.61,23805.99,617788224
2010-01-15,23893.65,23962.81,23457.03,23472.11,757188352
2010-01-18,23554.39,23622.05,23388.48,23509.76,470003808
2010-01-19,23451.69,23720.91,23141.27,23705.67,708704192
2010-01-20,23629.38,23718.45,23101,23126.02,732386368
2010-01-21,23301.2,23431.93,22863.25,22876.46,754155328
2010-01-22,22700.08,22923.02,22375.41,22567.81,1108761472
2010-01-25,22373.66,22672.61,22340.48,22373.09,669902976
2010-01-26,22184.74,22425.4,22047.48,22407.71,707740096
2010-01-27,22182.3,22283.93,21901.91,21997.59,737770496
2010-01-28,22279.53,22287.69,21594.02,21603.13,911811584
2010-01-29,21634.3,22042.87,21478.1,21896.29,876712128
2010-02-01,21689.12,22075.89,21650.59,22012,674852928
2010-02-02,22080.8,22413.74,21899.33,22413.74,1035691648
2010-02-03,22471.84,22502.6,22128.73,22169.25,846480832
2010-02-04,22182.62,22265.57,21383.03,21404.82,995128896
2010-02-05,21271,21322.05,20758.32,20815.88,1466460032
2010-02-08,20929.83,21039.4,20465.51,20938.24,1060741248
2010-02-09,20858,21095.48,20733,20818.97,920644736
2010-02-10,21096.41,21405.01,21070.18,21241.63,919967360
2010-02-11,21386.14,21477.2,20888.17,21076.45,945460672
2010-02-12,21286.32,21345.46,20906.99,21035.91,802255424
2010-02-15,21156.85,21310.27,21056.34,21122.47,450491360
2010-02-16,21324,21353.89,20994.17,21289.2,620164480
2010-02-17,21528.41,21798.72,21508.33,21650.81,708591552
2010-02-18,21618.55,21748.84,21541.45,21686.12,724855488
2010-02-19,21428.4,21773.8,21397.64,21772.33,705955840
2010-02-22,21885.79,21896.11,21698.65,21704.78,528030592
2010-02-23,21788.96,21865.6,21173.84,21224.07,757718912
2010-02-24,21281.4,21419.85,21021.01,21346.31,816113728
2010-02-25,21159.2,21347.67,20780.5,20843.23,848811136
2010-02-26,21053.66,21102.68,20807.31,21068.32,798789824
2010-03-01,21272.91,21342.75,21006.51,21320.8,619104320
2010-03-02,21319.82,21511.12,21237.55,21431.41,580940736
2010-03-03,21358.82,21784.42,21279.64,21745.06,729600256
2010-03-04,21571.37,21956.9,21571.37,21844.56,782542720
2010-03-05,21963.03,22287.57,21839.93,22278.12,767912000
2010-03-08,22420.93,22456.66,22329.1,22398.21,452393856
2010-03-09,22400.54,22435.35,22186.6,22355.8,533804736
2010-03-10,22357.68,22651.06,22272.2,22638.65,550154496
2010-03-11,22533.61,22685.89,22453.49,22540.85,537755264
2010-03-12,22584.25,22760.42,22520.07,22565.19,585028800
2010-03-15,22524.26,22578.7,22369.49,22373.23,449810976
2010-03-16,22417.15,22678.48,22415.58,22619.85,587376384
2010-03-17,22852.77,22934.38,22761.45,22902.58,792253376
2010-03-18,22810.07,22955.46,22726.62,22785.15,666138624
2010-03-19,22914.14,23058.23,22590.87,22687.3,1115349120
2010-03-22,22567.88,22664.04,22373.61,22622.81,613617280
2010-03-23,22687.78,22821.22,22571.7,22765.89,734787712
2010-03-24,22832.22,22873.8,22503.96,22798.7,729624704
2010-03-25,22794.31,23079.69,22767.54,23034.46,613940224
2010-03-26,22997.97,23121.03,22942.79,23063.87,798743488
2010-03-29,23136.02,23188.29,22974.2,23104.97,557523328
2010-03-30,23207.13,23247.22,22983.39,23003.34,541652544
2010-03-31,22976.1,23152.39,22720.97,22847.97,664118144
2010-04-01,22962.51,23206.66,22930.15,23206.66,552967552
2010-04-06,23332.38,23361.56,23163.94,23346.66,500846848
2010-04-07,23328.88,23328.88,23116.55,23151.3,599737664
2010-04-08,23043.15,23121.99,22684,22820.01,743348672
2010-04-09,23001.75,23118.06,22899.44,23103.87,681414912
2010-04-12,23264.82,23328.49,23162.91,23291.65,633114880
2010-04-13,23227.87,23344.56,23134.7,23195.56,821856256
2010-04-14,23323.11,23495.58,23293.37,23480.42,793274944
2010-04-15,23543.4,23593.1,23369.08,23539.24,695341312
2010-04-16,23449.7,23580.19,22951.19,23007.22,954483392
2010-04-19,22787.66,22967.59,22692.96,22785.78,774297920
2010-04-20,22924.41,23271.68,22831.36,23271.68,854772032
2010-04-21,23354.58,23363.83,23000.61,23045.05,775328704
2010-04-22,23018.57,23171.61,22547.24,22616.5,937914944
2010-04-23,22660.93,22814.05,22469.54,22726,799442496
2010-04-26,22962.51,23053.51,22714.55,22783.27,597190592
2010-04-27,22763.46,22775.63,22036.47,22036.47,1043192512
2010-04-28,21813.7,21959.84,21281.11,21501.24,1622581504
2010-04-29,21597.6,21756.07,21334,21695.7,1211781632
2010-04-30,21741.52,21956.56,21388.73,21562.48,1229242752
2010-05-03,21518.66,21743.41,21375.27,21628.91,583508544
2010-05-04,21650.48,21699.96,20551.21,20613.25,1406755584
2010-05-05,20657.45,20782.24,20074.08,20351.95,1703630336
2010-05-06,20084.44,20477.02,19078.07,19483.93,2025393280
2010-05-07,19052.3,19806.97,18463.16,18846.18,2111969664
2010-05-10,19153.79,20971.21,19145.87,20971.21,2362062080
2010-05-11,20717.16,20894.92,20346.92,20874.65,1707180928
2010-05-12,20787.21,21293.84,20595.87,21029.48,1609727744
2010-05-13,21259.09,21263.09,20664.34,20878.83,1359410816
2010-05-14,20701.88,20706.76,19632.89,19781.17,2100782976
2010-05-17,19677.24,20144.86,19569.26,19826.83,1784330624
2010-05-18,20124.4,20405.82,19943.88,20314.21,1556898560
2010-05-19,19906.71,19959.34,19409.85,19612.66,2093149184
2010-05-20,19837.92,19980.48,18909.59,19282.05,1643860096
2010-05-21,19296.24,19590.74,18937.7,19535.91,1646557696
2010-05-24,19341.91,19395.2,18899.34,19030.49,843070976
2010-05-25,18406.74,18480.22,18044.47,18382.71,2117903872
2010-05-26,18725.11,19055.14,18648.3,18778.41,1877181952
2010-05-27,18948.42,19631.87,18881.19,19631.87,1578774784
2010-05-28,19763.49,19763.49,19410.3,19475.88,1336991104
2010-05-31,19353.54,19608.55,19346.69,19543.97,601185536
2010-06-01,19458.55,19472.21,18814.22,19279.18,1582841216
2010-06-02,19102.73,19303.46,18892.67,19183.13,1134021632
2010-06-03,19605.4,19776.71,19452.75,19473.35,1120728448
2010-06-04,19523.82,19586.64,18641.98,18734.73,1372166272
2010-06-07,18466.99,18892.35,18323.01,18631.18,1209088640
2010-06-08,18761,18764.61,18191.02,18542.8,1539139968
2010-06-09,18734.84,18912.91,18532.25,18912.91,1189346176
2010-06-10,18781.95,19432.26,18658.6,19391.09,1394358656
2010-06-11,19474.16,19747.92,19326.95,19660.27,1422300800
2010-06-14,19886.49,20216.82,19883.91,20188.54,1162183296
2010-06-15,19959.85,20631.95,19910,20582.72,1354114688
2010-06-16,20723.62,20758.74,20274.33,20562.63,1414592256
2010-06-17,20561.43,20758.67,20453.63,20568.91,1136477696
2010-06-18,20630.28,20790.6,20439.09,20752.31,1245939456
2010-06-21,21047.64,21075.2,20739.59,20810.44,800697408
2010-06-22,20666.47,20854.92,20372.1,20609.03,1019275136
2010-06-23,20371.9,20659.26,20205.37,20358.92,1002161984
2010-06-24,20468.32,20491.93,19825.97,19942.39,1213153792
2010-06-25,19979.29,20121.43,19734.59,19961.74,1255755392
2010-06-28,20063.25,20282.08,19790.33,20130.61,950591808
2010-06-29,19816.62,19849.94,19224.96,19236.26,1050865856
2010-06-30,19297.85,19562.34,19111.09,19311.75,1154457344
2010-07-01,18999.92,19254.15,18807.18,18943.76,1003572608
2010-07-02,19114.29,19256.91,18926.85,19073.85,771496000
2010-07-05,19126.59,19126.59,18842.49,18848.56,410301888
2010-07-06,18945.13,19576.72,18903.77,19356.66,849052864
2010-07-07,19174.22,20013.07,19094.75,20013.07,1102459008
2010-07-08,20160,20319.02,20106.13,20243.73,884382848
2010-07-09,20387.45,20527.09,20304.42,20478.98,750972480
2010-07-12,20513.86,20646.37,20392.62,20517.92,525536224
2010-07-13,20517.55,20889.78,20479.1,20851.85,659761088
2010-07-14,20972.51,20978.37,20573,20804.37,584650432
2010-07-15,20685.04,20883.48,20326.92,20480.08,712174656
2010-07-16,20535.25,20657.67,19995.55,20161.02,807570816
2010-07-19,20043.03,20362.58,19930.84,20117.54,740300672
2010-07-20,20258.1,20332.08,19643.56,19985.32,783194432
2010-07-21,20136.5,20365.54,20061.23,20137.92,704082240
2010-07-22,20034.58,20710.12,19991.46,20694.26,812897408
2010-07-23,20637.08,20747.23,20442.16,20604.08,642326208
2010-07-26,20753.42,20835.19,20488.34,20819.96,610062656
2010-07-27,20915.29,21301.5,20885.6,21158.08,1055759616
2010-07-28,21238.4,21325.05,21027.42,21082.06,751369664
2010-07-29,21157.9,21435.67,21043.61,21096.97,673960000
2010-07-30,21018.29,21224.58,20771.26,21021.56,711473024
2010-08-02,21132.24,21617.55,21034.7,21547.84,597309504
2010-08-03,21546.42,21633.03,21309.66,21498.32,721243456
2010-08-04,21414.96,21619.58,21102.93,21466.44,908327808
2010-08-05,21496.54,21581.29,21221.85,21302.97,696448256
2010-08-06,21401.05,21536.59,20973.13,21084.47,692932416
2010-08-09,21304.13,21399.3,21248.75,21341.62,406651008
2010-08-10,21291.39,21419.45,21112.25,21259.89,494396800
2010-08-11,21111.52,21112.6,20547.98,20579.24,603629568
2010-08-12,20534.18,20710.83,20358.11,20539.4,673684928
2010-08-13,20689.63,20689.63,20242.82,20473.15,643741440
2010-08-16,20518,20611.37,20191.22,20409.06,462099776
2010-08-17,20487.36,20668.84,20427.25,20668.57,495011456
2010-08-18,20577.95,20650.7,20381.07,20536.77,518754848
2010-08-19,20680.12,20713.19,20061.18,20115.69,645068032
2010-08-20,20060.54,20149.45,19811.45,19870.46,623220288
2010-08-23,19898.12,20260.27,19801.42,20010.34,473784384
2010-08-24,19840.97,19851.54,19481.52,19694.88,692699136
2010-08-25,19644.63,19759.69,19286.54,19465.45,794223936
2010-08-26,19603.69,19802.61,19519.64,19735.47,727031872
2010-08-27,19623.01,19889.64,19417.59,19817.46,823392512
2010-08-30,19920.47,19945.5,19614,19699.66,389990336
2010-08-31,19387.13,19780.45,19375.44,19734.57,845893440
2010-09-01,19795.85,20376.61,19591.21,20369.96,841863360
2010-09-02,20289.31,20479.22,20240.18,20412.28,622368640
2010-09-03,20461.67,20814.42,20373.28,20639.86,687233792
2010-09-06,20731.61,20746.2,20639.02,20660.91,319373664
2010-09-07,20596.8,20602.71,20258.57,20395.45,623565120
2010-09-08,20295.77,20642.92,20172.62,20580.26,682169920
2010-09-09,20459.08,20951.62,20457.57,20858.47,755772160
2010-09-10,20742.34,20890.7,20681.72,20833.19,635276096
2010-09-13,21020.56,21142.49,20968.01,21001.62,693937408
2010-09-14,21008.79,21082.41,20789.33,21003.94,645873472
2010-09-15,21059.15,21065.27,20706.52,20872.79,622275584
2010-09-16,20831.34,20918.68,20647.35,20684.36,623244288
2010-09-17,20844.47,20964.33,20358.13,20517.96,1053209088
2010-09-20,20504.47,20816.08,20428.72,20753.54,680554112
2010-09-21,20624.98,20951.86,20615.85,20740.73,892651072
2010-09-22,20759.55,20771.1,20335.11,20365.3,1072118272
2010-09-23,20490.68,20578.05,20063.89,20262.8,826765952
2010-09-24,20196.05,20661.53,20095.06,20607.72,867188096
2010-09-27,20668.14,20742.04,20557.66,20593.94,550545920
2010-09-28,20503.3,20703.83,20307.68,20541.59,793446080
2010-09-29,20631.77,20725.87,20320,20372.45,708313664
2010-09-30,20241.46,20813.47,20199.55,20505.2,871627264
2010-10-01,20549.05,20660.68,20331.26,20391.27,806858944
2010-10-04,20415.33,20440.28,20073.6,20090.97,599090624
2010-10-05,20072.96,20544.71,19992.69,20510.02,662677632
2010-10-06,20624.6,20706.78,20540.92,20568.31,602463680
2010-10-07,20606.2,20859.81,20463.9,20691.9,662043072
2010-10-08,20660.9,20824.92,20610.88,20750.74,653080128
2010-10-11,20815.63,20851.35,20734.43,20837.71,355617952
2010-10-12,20703.89,20836.08,20538.82,20750.22,665925120
2010-10-13,20847.48,21201.13,20793.14,21145.26,693871872
2010-10-14,21182.39,21255.69,21078.02,21094.86,595979008
2010-10-15,21112.07,21207.72,20911.64,21062.18,613925888
2010-10-18,21000.04,21291.3,20982.65,21258.59,567790784
2010-10-19,21252.05,21491.78,21185.78,21233.48,776456000
2010-10-20,21138,21440.35,21135.7,21425.79,603851968
2010-10-21,21369.2,21669.43,21320.97,21616.43,701435200
2010-10-22,21555.17,21629.4,21500.71,21536.21,519383264
2010-10-25,21636.61,21647.53,21363.92,21435.03,586416768
2010-10-26,21383.84,21475.38,21197.95,21363.52,555340928
2010-10-27,21242.59,21520.79,21198.84,21250.82,616858496
2010-10-28,21370.12,21621.24,21296,21509.62,558313152
2010-10-29,21402.51,21505.3,21318.66,21450.61,561802624
2010-11-01,21561.82,21604.29,21108.94,21184.93,612199488
2010-11-02,21144.33,21434.89,21122.44,21397.82,565310400
2010-11-03,21452.5,21542.72,21131.52,21180.81,576109952
2010-11-04,21412.13,21621.65,21412.09,21469.19,694980032
2010-11-05,21511.78,21574.9,21113.72,21194.74,918332224
2010-11-08,21178.94,21240.67,20994.66,21228.98,558391488
2010-11-09,21244.43,21642.1,21244.43,21578.48,694629376
2010-11-10,21476.07,21540.15,20981.96,21058.01,983164160
2010-11-11,21146.76,21169.28,20732.05,20855.96,1014625664
2010-11-12,20493.41,20990.11,20345.53,20829.83,1214221952
2010-11-15,20766.28,21025.4,20645.59,20993.27,619561664
2010-11-16,20859.77,20882.24,20553.03,20563.07,760383232
2010-11-17,20543.91,20714.66,20494.72,20639.08,715119808
2010-11-18,20793.54,20938.72,20676.73,20880.38,634518016
2010-11-19,20958.37,20958.37,20577.46,20773.12,697980032
2010-11-22,20868.7,20875.18,20244.73,20372.2,736679680
2010-11-23,20212.23,20364.08,19943.14,19950.96,984285568
2010-11-24,19989.81,20032.94,19693.71,19941.19,966646912
2010-11-25,19934.45,19981.87,19663.9,19945.94,781477440
2010-11-26,19769.76,19917.83,19539.95,19844.31,917734016
2010-11-29,19865.87,20092.33,19314.38,19314.38,1069512640
2010-11-30,19353.9,19390.18,19006.9,19105.71,1309935744
2010-12-01,19210.85,19600.24,19169.2,19566.06,1190823296
2010-12-02,19649.52,20054.09,19440.31,20054.09,1598647552
2010-12-03,20051.05,20190.9,19904.54,20120.8,1033306368
2010-12-06,20182.92,20232.15,19833.65,19930.29,713662592
2010-12-07,20006.1,20247.81,19911.53,20112.44,698433344
2010-12-08,20037.74,20546.61,19981.38,20393.95,717349120
2010-12-09,20573.99,20646.18,20396.99,20533.56,839356608
2010-12-10,20575.57,20594.59,20418.74,20487.34,548855296
2010-12-13,20578.19,20742.98,20410.09,20634.6,664327808
